UniProt_accession	UniProt_fasta_header	UniProt_gene_symbol	A1	A2	A3	A8	A9	B1	B2	B5	B6	B8	C5	C10	D1	D2	D3	D5	D6	D9	E3	E4	K4	K5
P11137;P11137-3	>sp|P11137|MTAP2_HUMAN Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=1 SV=4;>sp|P11137-3|MTAP2_HUMAN Isoform of P11137, Isoform 3 of Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2	MAP2	7373.47520797227	12517.1416454164	10756.8460178906	12030.9309891164	9698.61589754848	12422.8204638434	14016.5699173811	14097.2986569417	8755.83776376465	9546.0386015301	8184.07429988179	10291.1398462725	11769.7754877146	7756.29024072379	6400.85282753782	10493.4721965699	6440.35327680728	13204.8193996629	10012.7674426909	13642.9272287146	13490.6422715648	11635.1095982454
Q02750;Q02750-2	>sp|Q02750|MP2K1_HUMAN Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2;>sp|Q02750-2|MP2K1_HUMAN Isoform of Q02750, Isoform 2 of Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1	MAP2K1	376.249643375394	795.31427198259	906.460429029233	923.631416513449	865.292371024018	444.256275100191	486.984421165786	497.093768288043	548.764881608158	752.853967182302	674.209424520268	497.992591158384	415.981641024833	313.682186272953	287.234875178715	415.091311613327	332.440893868543	433.352076124775	523.923856281085	483.920060640258	558.192628753392	579.147800080288
P36507	>sp|P36507|MP2K2_HUMAN Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1	MAP2K2	1005.42884129771	1664.53947010686	1735.8213604528	1817.01335804765	1743.27598687072	1233.60912677898	1367.60896502257	1468.48376468691	1518.29429449127	1122.91941243248	2042.38057567629	1454.9572217594	1112.09803386568	806.088756284388	911.806859347204	1099.54207575598	734.807882884041	1298.77695925973	1738.88896772012	1661.47084185928	2298.93131051103	1772.02503265292
P45985;P45985-2	>sp|P45985|MP2K4_HUMAN Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1;>sp|P45985-2|MP2K4_HUMAN Isoform of P45985, Isoform 2 of Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4	MAP2K4	122.254516778074	173.952271992719	135.605481940686	243.859968386675	207.035116800214	187.978611841819	249.044800080386	287.760708830734	242.997525353277	138.862279120834	236.106091694175	195.565581001734	180.766585667289	138.8974261432	130.542444378186	178.601308941411	118.651178873584	226.858664087544	253.210101147131	286.275150810812	298.395820137493	220.801410798758
P52564	>sp|P52564|MP2K6_HUMAN Dual specificity mitogen-activated protein kinase kinase 6 OS=Homo sapiens OX=9606 GN=MAP2K6 PE=1 SV=1	MAP2K6	81.6490502784123	51.5981171332558	24.6937020465038	25.6563495561839	27.5013784606099	55.1239051922101	30.6043448879632	27.0479364989681	31.9129971037476	2.79057868888466	33.8307096061077	17.8360081428706	60.0426310496617	22.7192088020962	9.47251577073805	15.7090849628732	21.0806288585016	21.4524398836887	6.6299693755788	70.8038382103714	28.7243774768556	81.0987945823457
E7EVA0;P27816;P27816-6	>tr|E7EVA0|E7EVA0_HUMAN Isoform of P27816, Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=1;>sp|P27816|MAP4_HUMAN Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3;>sp|P27816-6|MAP4_HUMAN Isoform of P27816, Isoform 6 of Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4	MAP4	656.568562622059	597.132936223989	720.69928414328	682.750835789643	588.245768338212	274.836221339255	489.330551459622	482.023357495061	464.088706940692	449.783061093775	587.419191309818	870.306809582381	615.445777384768	574.251680007347	748.262016663537	693.178957915956	874.013509942352	806.573583401928	606.021649096408	831.158309988908	814.6579660707	500.543477873084
Q96JE9	>sp|Q96JE9|MAP6_HUMAN Microtubule-associated protein 6 OS=Homo sapiens OX=9606 GN=MAP6 PE=1 SV=2	MAP6	1615.19362606563	2229.20617997738	1692.39041582149	2472.06216749064	2212.1368437096	2252.74894805535	2881.17466162814	3219.27165686384	2281.04322032971	2550.85458486934	2274.77593455639	3210.55376490512	2514.79965634693	2020.5584665416	1861.02188376881	2714.97999180978	1538.69933963873	3991.02848715055	2224.69151518151	2439.07377568065	3510.7824716041	4297.2240233208
C9JPF8;Q9H9H5	>tr|C9JPF8|C9JPF8_HUMAN Isoform of Q9H9H5, MAP6 domain containing 1, isoform CRA_b OS=Homo sapiens OX=9606 GN=MAP6D1 PE=1 SV=1;>sp|Q9H9H5|MA6D1_HUMAN MAP6 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MAP6D1 PE=1 SV=1	MAP6D1	16.0055298052721	42.638663856463	156.582689755258	122.137766090858	92.3871182783566	81.1107530755937	139.362449574751	140.306573755483	101.506861588954	153.433988990035	146.308610621753	113.888024778666	73.7276507254437	56.9699655317977	43.5099115930262	89.5280858743492	33.7431844025117	109.628825887264	59.8222681258135	54.7020530929526	148.975659892314	117.890372930785
Q3KQU3;Q3KQU3-4	>sp|Q3KQU3|MA7D1_HUMAN MAP7 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MAP7D1 PE=1 SV=1;>sp|Q3KQU3-4|MA7D1_HUMAN Isoform of Q3KQU3, Isoform 4 of MAP7 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MAP7D1	MAP7D1	69.4671124506091	92.661573148373	68.3759232473006	91.1173123209786	64.810060680322	59.0881490755684	81.5666303943031	67.4068071312257	75.2111572086658	88.0878245779327	68.6589282279743	105.665111190966	97.1584095349102	56.7316812137246	35.7926158115286	185.47237541711	54.5741306908959	93.6815807944244	44.5821523537535	93.1886723101835	116.581494782515	106.72115972478
P28482	>sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3	MAPK1	7451.94864773952	5345.93449278716	5240.56355394048	5033.30464966634	4794.01825092088	5412.85335110971	5780.09004014268	5507.15351700361	6946.45440261556	4273.55189165348	7798.58764250904	5488.90485653147	7644.33090950292	6574.01908961545	7436.73775699922	6812.61826257299	7842.0715531268	5687.91229393178	5213.50495875471	4217.75272446177	5402.26543974161	7654.97766497438
Q8TD08;Q8TD08-2;Q8TD08-3	>sp|Q8TD08|MK15_HUMAN Mitogen-activated protein kinase 15 OS=Homo sapiens OX=9606 GN=MAPK15 PE=1 SV=1;>sp|Q8TD08-2|MK15_HUMAN Isoform of Q8TD08, Isoform 2 of Mitogen-activated protein kinase 15 OS=Homo sapiens OX=9606 GN=MAPK15;>sp|Q8TD08-3|MK15_HUMAN Isoform of Q8TD08, Isoform 3 of Mitogen-activated protein kinase 15 OS=Homo sapiens OX=9606 GN=MAPK15	MAPK15	531.453538119468	391.002641856814	371.390836023268	489.659014288896	295.234267361162	241.598151033639	31.5641648797808	4.91373080344267	414.886305822222	80.8174437551478	3.07180788440252	466.189790850272	11.1258336915588	1.15872361872198	10.4339284890033	4.89283928746577	3.29477324055027	2.17561609304237	8.86750189615343	11.1867334485066	41.9645212444627	39.1698706106744
P27361	>sp|P27361|MK03_HUMAN Mitogen-activated protein kinase 3 OS=Homo sapiens OX=9606 GN=MAPK3 PE=1 SV=4	MAPK3	1675.37605123632	1579.39232419371	1697.65520083931	1670.59035727465	1753.58590587603	1191.71863747816	1532.92116725192	1331.69445002796	2025.92515157682	1427.85989528636	2293.20675572807	1388.39370781632	1844.17015723063	1845.09851652755	1737.44496693232	1739.89197778003	1954.12096778102	1629.14483268669	1609.16707891239	1320.68470370263	1643.79438751973	1949.1499636506
P45983;P45983-2	>sp|P45983|MK08_HUMAN Mitogen-activated protein kinase 8 OS=Homo sapiens OX=9606 GN=MAPK8 PE=1 SV=2;>sp|P45983-2|MK08_HUMAN Isoform of P45983, Isoform 1 of Mitogen-activated protein kinase 8 OS=Homo sapiens OX=9606 GN=MAPK8	MAPK8	79.81555801362	106.693887145645	115.506692704348	118.515338406511	77.7591697558877	106.859562128563	124.724228388046	145.167781969081	96.7423260300192	97.4143832773311	172.474813065178	125.564810721529	124.920782541951	101.594087180882	112.407878195656	110.262164349211	116.554932612635	135.921252549579	102.071735112519	103.744422472879	103.230792355932	101.848744165487
A0A087WYG2;E9PFH7;Q9UPT6	>tr|A0A087WYG2|A0A087WYG2_HUMAN Isoform of Q9UPT6, C-Jun-amino-terminal kinase-interacting protein 3 OS=Homo sapiens OX=9606 GN=MAPK8IP3 PE=1 SV=1;>tr|E9PFH7|E9PFH7_HUMAN Isoform of Q9UPT6, C-Jun-amino-terminal kinase-interacting protein 3 OS=Homo sapiens OX=9606 GN=MAPK8IP3 PE=1 SV=1;>sp|Q9UPT6|JIP3_HUMAN C-Jun-amino-terminal kinase-interacting protein 3 OS=Homo sapiens OX=9606 GN=MAPK8IP3 PE=1 SV=3	MAPK8IP3	69.7296373044554	94.8308015000718	93.1954781347049	124.347387514867	102.114015850173	47.5226744463212	67.3097254822376	91.3549132505121	85.5919746611799	87.0404295915024	81.6536165005128	113.346033241956	78.6708498961711	69.0332715922592	74.0938388022333	77.3252613820961	60.9048596709587	111.707279711281	108.963501076789	114.403760895444	113.833678509822	92.6641679628646
Q15691	>sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3	MAPRE1	578.361153125513	372.469886780411	542.115591766884	878.633438088056	640.016374044109	360.855435678097	627.299327395304	682.071611933085	789.993578042672	535.040118015736	641.358959300946	633.932498238835	462.214575388179	834.058798794037	605.771724857789	718.760979539884	481.599288597597	556.14630076509	660.047551621627	837.466593090572	2796.61647834957	745.450609019471
Q15555;Q15555-3;Q15555-5	>sp|Q15555|MARE2_HUMAN Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1;>sp|Q15555-3|MARE2_HUMAN Isoform of Q15555, Isoform 3 of Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2;>sp|Q15555-5|MARE2_HUMAN Isoform of Q15555, Isoform 5 of Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2	MAPRE2	228.786645914938	159.655115686045	222.444021438191	235.921833547568	246.138178514356	629.144361138988	471.088969705204	505.519828517537	211.520788065776	188.73234317134	690.508872966981	429.039452759464	561.51526863452	469.455894152945	640.318606148709	518.48873798743	386.785677065148	541.750073982379	567.426626456057	564.827863321187	778.1898103419	575.341184838836
C9JB30;Q9UPY8	>tr|C9JB30|C9JB30_HUMAN Isoform of Q9UPY8, Microtubule-associated protein RP/EB family member 3 (Fragment) OS=Homo sapiens OX=9606 GN=MAPRE3 PE=1 SV=1;>sp|Q9UPY8|MARE3_HUMAN Microtubule-associated protein RP/EB family member 3 OS=Homo sapiens OX=9606 GN=MAPRE3 PE=1 SV=1	MAPRE3	3231.2133384849	4522.08571044173	4901.18137636651	5769.26798665548	5155.56054646156	4261.91359710461	5149.36957894715	4191.83179021192	4859.15138908249	4933.11843631254	4589.52292110312	3761.47939316538	3384.90115315083	2755.92622687824	2745.24335255461	2770.69312341809	2666.13149197402	3631.95753783804	3813.72482892962	4059.69500352168	4663.5922533787	4029.67587109445
P10636-4	>sp|P10636-4|TAU_HUMAN Isoform of P10636, Isoform Tau-B of Microtubule-associated protein tau OS=Homo sapiens OX=9606 GN=MAPT	MAPT	2898.02243633938	4520.86263894325	4302.99071162852	6432.90746549177	4911.47053326126	3605.91551692398	5225.03537082769	5579.63655397228	4486.35590296768	5120.49791124664	6069.68089944039	5855.95201674609	6016.60409214319	4022.0538705631	4524.50527934112	5459.44313193634	4343.36132555245	7865.73897087755	4755.28057321695	5494.93560026319	6515.06719363058	6698.96509564662
Q969Z3	>sp|Q969Z3|MARC2_HUMAN Mitochondrial amidoxime reducing component 2 OS=Homo sapiens OX=9606 GN=MARC2 PE=1 SV=1	MARC2	114.068915634625	69.4743774583958	61.1544949423313	94.3730095941137	104.313471902476	96.5248424259742	81.5770238543382	78.2152564017995	103.610760677331	69.7224521446699	103.706180312118	47.7676492181277	46.6452466262996	159.749634567411	115.668502551353	38.4937544424021	54.9914836367924	58.2318627122518	69.0893578801047	90.1592184322011	83.1938953090177	60.3554208808198
A0A087WZH7;P29966	>tr|A0A087WZH7|A0A087WZH7_HUMAN Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens GN=MARCKS PE=1 SV=1;>sp|P29966|MARCS_HUMAN Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4	MARCKS	539.363997521663	349.199338585641	726.911019351866	808.568503290622	1082.65421087481	903.124560638723	935.61343435345	987.86116400343	1191.15153395128	1007.47424803786	2352.67883969398	1939.61480610388	2497.9515827301	2282.7252140843	3148.4400080223	2613.44894837621	3279.35870985055	1293.41349835792	1542.6676613809	1794.72889926882	657.958519923202	2783.27389025324
P49006	>sp|P49006|MRP_HUMAN MARCKS-related protein OS=Homo sapiens OX=9606 GN=MARCKSL1 PE=1 SV=2	MARCKSL1	16.4669436927152	7.01448263872552	9.00168327205204	13.0982098006015	15.6996217440839	23.6426539134316	42.8174602305743	47.4530713108184	60.664254443226	44.2051537025426	62.9608113419811	63.0357840970976	88.7395898507608	97.288197889995	130.357127775481	72.2991719627743	186.521793761212	92.9734900176542	13.959260771404	24.8750043840006	17.1217977259323	6.5202379856174
E7ETY4;E9PC69;Q7KZI7;Q7KZI7-10;Q7KZI7-11;Q7KZI7-12;Q7KZI7-13;Q7KZI7-14;Q7KZI7-15;Q7KZI7-16;Q7KZI7-2;Q7KZI7-3;Q7KZI7-4;Q7KZI7-5;Q7KZI7-6;Q7KZI7-7;Q7KZI7-8;Q7KZI7-9	>tr|E7ETY4|E7ETY4_HUMAN Isoform of Q7KZI7, Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK2 PE=1 SV=1;>tr|E9PC69|E9PC69_HUMAN Isoform of Q7KZI7, Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK2 PE=1 SV=3;>sp|Q7KZI7|MARK2_HUMAN Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2 PE=1 SV=2;>sp|Q7KZI7-10|MARK2_HUMAN Isoform of Q7KZI7, Isoform 10 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-11|MARK2_HUMAN Isoform of Q7KZI7, Isoform 11 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-12|MARK2_HUMAN Isoform of Q7KZI7, Isoform 12 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-13|MARK2_HUMAN Isoform of Q7KZI7, Isoform 13 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-14|MARK2_HUMAN Isoform of Q7KZI7, Isoform 14 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-15|MARK2_HUMAN Isoform of Q7KZI7, Isoform 15 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-16|MARK2_HUMAN Isoform of Q7KZI7, Isoform 16 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-2|MARK2_HUMAN Isoform of Q7KZI7, Isoform 2 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-3|MARK2_HUMAN Isoform of Q7KZI7, Isoform 3 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-4|MARK2_HUMAN Isoform of Q7KZI7, Isoform 4 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-5|MARK2_HUMAN Isoform of Q7KZI7, Isoform 5 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-6|MARK2_HUMAN Isoform of Q7KZI7, Isoform 6 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-7|MARK2_HUMAN Isoform of Q7KZI7, Isoform 7 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-8|MARK2_HUMAN Isoform of Q7KZI7, Isoform 8 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2;>sp|Q7KZI7-9|MARK2_HUMAN Isoform of Q7KZI7, Isoform 9 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2	MARK2	46.4977985597117	79.7463291130672	106.183864808407	94.9176981808394	86.3046079746688	74.7107329799968	75.6152945808304	64.4397798603679	63.0792842932443	61.0882458796837	67.038338355498	53.8579475024556	79.9667544764664	74.2121852101773	44.1955224203105	84.0293581073234	55.4121886393009	72.2296063956781	51.6993232850277	45.8657892286015	69.7954989908353	61.5671674938055
A0A0A0MQR8;A0A0A0MSZ1;A0A0A0MT23;J3KNR0;P27448;P27448-2;P27448-3;P27448-4;P27448-6;P27448-7	>tr|A0A0A0MQR8|A0A0A0MQR8_HUMAN MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens GN=MARK3 PE=4 SV=1;>tr|A0A0A0MSZ1|A0A0A0MSZ1_HUMAN Isoform of P27448, Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=1;>tr|A0A0A0MT23|A0A0A0MT23_HUMAN MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens GN=MARK3 PE=4 SV=1;>tr|J3KNR0|J3KNR0_HUMAN Isoform of P27448, Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=2;>sp|P27448|MARK3_HUMAN MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=5;>sp|P27448-2|MARK3_HUMAN Isoform of P27448, Isoform 2 of MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3;>sp|P27448-3|MARK3_HUMAN Isoform of P27448, Isoform 3 of MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3;>sp|P27448-4|MARK3_HUMAN Isoform of P27448, Isoform 4 of MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3;>sp|P27448-6|MARK3_HUMAN Isoform of P27448, Isoform 5 of MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3;>sp|P27448-7|MARK3_HUMAN Isoform of P27448, Isoform 6 of MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3	MARK3	199.955696484504	196.493448250182	281.785361169009	207.978788901344	211.80547582265	237.423936406101	243.391103292032	199.057327472229	172.214672811524	182.638886576985	243.973826966867	242.516077430913	189.008567034582	178.813565772117	157.508383004759	206.467906875762	201.448098844122	200.514769634567	171.003045416272	219.332426212848	194.309832876676	236.268929524541
Q96L34;Q96L34-2	>sp|Q96L34|MARK4_HUMAN MAP/microtubule affinity-regulating kinase 4 OS=Homo sapiens OX=9606 GN=MARK4 PE=1 SV=1;>sp|Q96L34-2|MARK4_HUMAN Isoform of Q96L34, Isoform 2 of MAP/microtubule affinity-regulating kinase 4 OS=Homo sapiens OX=9606 GN=MARK4	MARK4	160.542107339495	404.483458353615	791.905586469017	389.471134581113	259.332111257159	492.766035233518	700.404298121034	970.542019182345	674.419500107598	1108.31499753472	717.059427854304	618.42992168011	571.071016027882	502.579641201125	610.302490202721	619.613232086044	614.874902918177	779.18110476448	1109.80176479172	1188.60405888701	809.2528684281	780.560886577563
P56192	>sp|P56192|SYMC_HUMAN Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS PE=1 SV=2	MARS	483.072907307186	494.614256150095	323.628181992378	514.133840163492	593.865260603484	443.463407334321	460.384669041296	495.13278613361	488.685236747901	395.639593823366	376.601845879672	379.466547259005	381.200510143893	411.175422250039	315.463086400043	307.573086134416	376.839281686855	367.488250145401	415.659481645312	368.731648781253	443.913112306256	441.280559658151
P31153	>sp|P31153|METK2_HUMAN S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1	MAT2A	145.656249520253	143.098460281332	193.939374381336	142.126297251246	146.822285501872	173.20153064856	87.8653740480561	79.8662799273237	143.569020454354	122.776050414598	313.967518345615	290.249131221132	273.305016984804	172.956337905509	104.809004611305	258.299519862911	147.952253012499	214.851992274661	61.4693467572487	137.617354084244	268.130956898732	346.398891098631
Q9NZL9	>sp|Q9NZL9|MAT2B_HUMAN Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens OX=9606 GN=MAT2B PE=1 SV=1	MAT2B	344.483676905453	399.926978160069	487.790604497291	443.829680108659	478.13071321943	538.52345782263	493.662324585426	511.601794876355	519.132666351539	509.677040767104	723.526356517204	586.908752440662	532.228965824828	523.672968683825	516.382952982129	541.228874419029	575.498613303093	567.712081650694	416.11381634408	375.21390281735	947.159987787673	665.865459894782
